"","State_UT","fiscal_year","State_Govt","Central_Govt","Same_Gov","Population","I: DEVELOPMENTAL EXPENDITURE (A + B)","I: TAX REVENUE (A+B)","I.1: Development (a + b)","I.1.a.2: Medical and Public Health","I.1.a.6: Urban Development","I.1.b.2: Rural Development","I.1.b.10: General Economic Services (i + ii)","I.1.b.7.i: Roads and Bridges","I.6: WMA from RBI","I.A.1: Taxes on Income (i+ii)","I.A.3.i.a: Central Sales Tax","I.A.3.i.b: State Sales Tax/VAT","I.A.3.vii: State Goods and Services Tax","I.B: Share in Central Taxes (i to ix)","I.B.i: Central Goods and Services Tax (CGST)","I.B.iii: Income Tax","II: NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F)","II: NON-TAX REVENUE (C+D)","II.2: Central Plan Schemes","II.3: Centrally Sponsored Schemes","II.D.5.c.1: GST compensation","II.D.5.c.2: VAT compensation","II.D.5.c.3: Central sales tax compensation","Total: TOTAL EXPENDITURE (I+II+III)","Total: TOTAL REVENUE (I+II)"
"481","Odisha","1994-1995","Jata Dal","Congress",0,31660,2606.97,2116.61,615.11,28.52,2.62,0,4.05,135.49,0,0,0.46,577.63,0,1194,0,370.3,1423.57,1459.26,0,9.95,0,0,0,4035.45,3575.87
"482","Odisha","1995-1996","Congress","Congress",1,31660,3081.8,2412.12,433.79,10.45,2.89,0,3.2,138.37,0,0,0,716.1,0,1284.93,0,506.15,1603.21,1478.59,0.02,8.95,0,0,0,4697.89,3890.71
"483","Odisha","1996-1997","Congress","Jata Dal",0,31660,3148.18,2908.02,867.99,9.97,2.45,0,2.54,159.37,0,0,0,893.5,0,1565.98,0,608.2,1953.34,1378.74,48.45,9.47,0,0,0,5117.25,4286.76
"484","Odisha","1997-1998","Congress","Jata Dal",0,31660,3268.58,2985.35,846.27,11.18,1.93,0,3.93,139.82,0,0,0,925.08,0,1563.61,0,577.78,2240.36,1646.68,0.02,6.1,0,0,0,5536.48,4632.03
"485","Odisha","1998-1999","Congress","BJP",0,36805,4038.91,3181.65,896.01,5.6,1.84,0,9.39,120.37,0,0,0,971.09,0,1694.52,0,681.69,2756.47,1372.75,0,4.67,0,0,0,6819.15,4554.4
"486","Odisha","1999-2000","Congress","BJP",0,36805,5549.8,3452.53,783.72,5.85,0.88,0,2.95,117.62,0,0,45.81,1061.74,0,1748.45,0,740.34,2888.12,2432.11,0.1,12.11,0,0,0,8458.51,5884.64
"487","Odisha","2000-2001","Congress","BJP",0,36805,4648.43,4788,808.15,25.83,1.07,0,2.34,149.16,0,11.3,48.13,1293.99,0,2603.97,0,0,4030.93,2114.02,0.01,4.06,0,0,0,8828.79,6902.02
"488","Odisha","2001-2002","Congress","BJP",0,36805,4794.66,5115.61,812.46,28.12,0.53,0,5.59,114.7,0,39.86,51.82,1350.51,0,2648.72,0,0,4933.32,1932.38,0.01,4.74,0,0,0,9877.54,7047.99
"489","Odisha","2002-2003","BJD","BJP",0,36805,5062.33,5677.42,1054.28,37.82,0.37,0,11.29,302.46,0,46.61,72.53,1532.69,0,2805.58,0,0,4805.26,2761.35,0,2.5,0,0,0,10014.68,8438.77
"490","Odisha","2003-2004","BJD","BJP",0,36805,5480.99,6629.42,814.49,41.14,0.98,0,7.12,196,7012.9,52.63,317.5,1546.47,0,3327.69,0,0,5158.67,2810.82,0,3.94,0,0,0,10861.19,9440.24
"491","Odisha","2004-2005","BJD","Congress",0,36805,5733.52,8154.26,1026.48,3.45,1.2,0,14.19,357.98,1450.46,59.07,410.16,2061.27,0,3977.66,0,0,6480.49,3695.93,0,7.86,0,0,0,12372.49,11850.19
"492","Odisha","2005-2006","BJD","Congress",0,36805,6631.01,9879.03,985.39,16.38,1.55,0,11.93,317.78,0,66.46,487.55,2524.17,0,4876.75,0,0,6825.66,4205.68,0,4.76,0,0,0,13603.53,14084.71
"493","Odisha","2006-2007","BJD","Congress",0,36805,7997.09,12285.49,1387.44,32.71,6.32,0,11.75,392.24,0,73.6,722.48,3042.34,0,6220.42,0,1178.93,7502.67,5747.14,0,7.1,0,0,0,15772.03,18032.63
"494","Odisha","2007-2008","BJD","Congress",0,41974,10145.16,14702.59,2711.05,20.38,15.3,0,11.76,550.85,0,86.44,551.27,3567.16,0,7846.5,0,1671.42,7227.21,7264.6,0,7.47,0,0,0,17723.27,21967.19
"495","Odisha","2008-2009","BJD","Congress",0,41974,13835.49,16275.16,3594.22,14.91,7.5,0,95.26,971.5,0,112.18,534.61,4268.73,0,8279.96,0,1704.97,6961.86,8334.85,0,0,0,0,0,21190.12,24610.01
"496","Odisha","2009-2010","BJD","Congress",0,41974,15600.61,17500.99,3470.13,24.61,8.19,0,30.93,921.49,0,135.55,493.77,4915,0,8518.65,0,1952.86,9285.15,8929.21,0,0,0,0,0,25291.59,26430.2
"497","Odisha","2010-2011","BJD","Congress",0,41974,18999.56,21689.53,4050.94,28.58,4.86,0,15.31,1287.05,0,133.28,585.52,6218.85,0,10496.86,0,2168.11,9936.77,11586.62,0,0,0,0,0,29367.94,33276.15
"498","Odisha","2011-2012","BJD","Congress",0,41974,23070.54,25671.86,4237.84,36.93,8.68,0,90.99,1241.94,0,126.9,733.45,7454.53,0,12229.13,0,2445,10928.57,14595.16,0,0,0,0,0,34660.23,40267.02
"499","Odisha","2012-2013","BJD","Congress",0,41974,25172.8,28999.14,5270.96,83.77,32.88,2,39.55,1520.14,0,135.99,755.07,8917.61,0,13965.01,0,3003.13,12423.26,14937.77,0,0,0,0,0,38237.55,43936.91
"500","Odisha","2013-2014","BJD","Congress",0,41974,31036.14,32138.83,7286.53,144.35,55.76,0,53.86,2084.98,0,149.7,846.52,9880.74,0,15247.24,0,3376.42,13689.41,16808.02,0,0,0,0,0,45617.75,48946.85
"501","Odisha","2014-2015","BJD","BJP",0,41974,35789.51,36009.514,10684.828,413.7788,84.2955,0,103.7516,4310.3181,1082.05,168.9731,924.6241,10889.727,0,16181.219,0,4034.96,14528.86,20988.371,0,0,0,0,0,51135.74,56997.885
"502","Odisha","2015-2016","BJD","BJP",0,41974,42831.2852,46100.7462,16665.4681,525.9869,18.8155,0,103.3487,7416.8513,0,175.5654,885.7257,12210.4654,0,23573.7855,0,5140.91,15058.6644,22840.6943,0,0,0,0,0,58805.7077,68941.4405
"503","Odisha","2016-2017","BJD","BJP",0,41974,47313.6869,51173.8864,18096.7828,667.941,161.3687,0,116.148,6533.5946,0,180.1698,973.6495,12429.1897,0,28321.5,0,6305.26,16714.4439,23125.503,0,0,0,0,0,65040.5289,74299.3894
"504","Odisha","2017-2018","BJD","BJP",0,41974,50313.7319,59185.8745,20643.9807,774.0652,131.6218,0,133.1246,6824.8348,0,187.8106,256.7943,11264.8587,9765.7511,28115.5818,441.24,8085.26,20260.9165,26018.4185,0,0.225,2079.76,0,0,71837.3046,85204.293
"505","Odisha","2018-2019","BJD","BJP",0,41974,59940.1287,65672.0582,22752.4947,619.5726,146.2652,1250,137.3473,8809.9774,0,203.8092,10.3755,7299.4908,12638.8851,34657.432,8725.35,9053.9406,24053.2622,33874.0576,0,2.169,3390,0,0,85356.4062,99546.1158
"506","Odisha","2019-2020","BJD","BJP",0,41974,69102.2722,62768.4485,19471.713,504.092,121.935,348.4628,144.6173,6123.6337,0,216.3794,-9.387,7464.1746,13203.5156,30453.2735,8641.66,8136.0813,28600.9754,38799.2975,0,0,3928.7766,0,0,99137.2996,101567.746
"507","Odisha","2020-2021","BJD","BJP",0,41974,65709.8089,61800.8354,17081.0338,630.9164,276.0127,17.3408,938.2712,6252.8313,0,229.1336,15.7691,7760.997,13043.1904,27542.67,8159.9,8540.28,28271.246,42586.4073,0,0.15,NA,NA,NA,95310.8467,104387.2427
"508","Odisha","2021-2022","BJD","BJP",0,41974,75104.0239,78892.7093,21857.0597,1689.7146,123.1309,-4.0603,351.5083,6100.7173,0,253.971,9.5534,9989.57,16392.2428,38144.79,11433.85,11743.27,32970.0938,74166.7286,0,0,NA,NA,NA,109587.5427,153059.4379
"509","Odisha","2022-2023","BJD","BJP",0,41974,95693.0397,82977.88,36540.0742,2383.2683,1387.2303,3e-04,695.9113,11483.9265,0,249.9999,20.834,11186.4961,19479,36977.88,12141.74,11150.9,48446.4144,80988.64,0,0,NA,NA,NA,145727.2924,163966.52
"510","Odisha","2023-2024","BJD","BJP",0,41974,109605.846,99251.18,49106.6915,3341.4058,857.5003,2.0003,527.6776,13327.48,0,360,10.52,13261.8439,22004,46251.18,14955.45,14401.73,46604.8291,85248.82,0,0,NA,NA,NA,157761.4385,184500
"511","Punjab","1990-1991","Congress","Samajwadi Janta Party",0,20282,1635.98,1539.65,209.91,3.39,-12.67,0,1.23,10.93,0,0,152.99,371.81,0,248.24,0,70.29,855.84,436.04,0,1.81,0,0,0,2519.91,1975.69
"512","Punjab","1991-1992","Congress","Congress",1,20282,3183.44,1836.21,283.02,16.29,26.09,0,0,10.91,0,0,168.96,530.1,0,293.26,0,87.13,981.94,1879.63,0.07,3.34,0,0,0,4196.71,3715.84
"513","Punjab","1992-1993","Congress","Congress",1,20282,1936.73,2107.77,246.58,17.82,1.4,0,0.25,8.59,0,0,205.6,538.52,0,349.02,0,103.33,1452.65,679.16,0,2.64,0,0,0,3422.52,2786.93
"514","Punjab","1993-1994","Congress","Congress",1,20282,2111.09,2528.44,475.16,10.82,9.15,0,0.07,16.03,0,0,209.07,682.8,0,378.8,0,132.01,1875.35,748.19,3.88,2.85,0,0,0,4043.56,3276.63
"515","Punjab","1994-1995","Congress","Congress",1,20282,2192.69,3023.39,689.01,9.4,11.17,0,1.13,21.25,0,0,229.37,877.82,0,424.33,0,146.03,3802.34,2277.53,2.83,3.27,0,0,0,6042.76,5300.92
"516","Punjab","1995-1996","Congress","Congress",1,20282,2552.94,3092.77,654.88,3.33,12.46,8.35,58.76,38.75,0,0,201.33,903.26,0,441.78,0,165.52,3017.66,2091.98,0,3.21,0,0,0,5634.99,5184.75
"517","Punjab","1996-1997","Congress","Jata Dal",0,20282,3947.15,3263.01,-271.28,2.32,5.5,0,34.98,55.3,0,0,253.06,885.27,0,528.35,0,197.58,2911.91,2305.6,0,70.44,0,0,0,6925.67,5568.61
"518","Punjab","1997-1998","Shiromani Akali Dal","Jata Dal",0,20282,4121.83,3701.65,934.43,2.84,7.79,0,176.89,24.06,0,0,276.31,978.6,0,656.98,0,308.57,3643.07,2649.65,0,1.62,0,0,0,7835.2,6351.3
"519","Punjab","1998-1999","Shiromani Akali Dal","BJP",0,24359,3919.65,3849.64,1098.17,2.22,37.7,-0.01,68.73,60.33,0,0,259.72,1076.56,0,587.16,0,211.82,4391.37,1906,0,2.31,0,0,0,8384.31,5755.64
"520","Punjab","1999-2000","Shiromani Akali Dal","BJP",0,24359,4562.67,4586.06,401.05,7.16,24.3,0,115.79,61.26,0,0,1977.28,0,0,638.59,0,241.82,5582.23,2881.8,0,3,0,0,0,10195.27,7467.86
"521","Punjab","2000-2001","Shiromani Akali Dal","BJP",0,24359,5093.22,5614.55,1349.79,2.55,49.33,0.3,79.83,71.42,0,0,377.21,2262.59,0,719.33,0,0,6530.81,3762.31,0,1.63,0,0,0,11712.83,9376.86
"522","Punjab","2001-2002","Shiromani Akali Dal","BJP",0,24359,4976.28,5430.72,962.45,0.13,52.52,3.03,30.21,176.15,0,0,620.47,2063.86,0,610.49,0,0,7567.23,3497.9,0,4.57,0,0,0,12709.81,8928.62
"523","Punjab","2002-2003","SAD(BJP)","BJP",0,24359,5531.59,6360.01,393.31,0.13,12.97,33.17,110.79,153.72,0,0,349.58,2722.86,0,649.02,0,0,9072.36,4711.17,0,3.2,0,0,0,14825.13,11071.18
"524","Punjab","2003-2004","Congress","BJP",0,24359,6307.1,6900.33,646.87,1.64,-0.01,7.44,45.47,105.8,4584.9,0,375.55,2650.29,0,754.39,0,0,9350.9,5238.63,0,0,0,0,0,15701.93,12138.96
"525","Punjab","2004-2005","Congress","Congress",1,24359,7273.46,7846.98,631.4,5.61,0,156.46,21.72,121.54,4382.52,0,479.24,2899.37,0,902.35,0,0,9850.03,5960.5,0,4,0,0,0,17198.02,13807.48
"526","Punjab","2005-2006","Congress","Congress",1,24359,7318.13,10216.82,1426.69,2.96,138.63,44.96,288.29,355.43,269.17,0,356.6,4164.17,0,1227.45,0,0,10516.27,6749.64,0,1.61,0,0,0,18208.42,16966.47
"527","Punjab","2006-2007","Congress","Congress",1,24359,7876.59,10582.91,2492.84,9.64,60.49,131.97,1152.7,405.4,0,0,326.78,4412.8,0,1565.75,0,296.73,10338.64,6212.22,0,2.45,0,0,0,18543.78,16795.13
"528","Punjab","2007-2008","SAD(BJP)","Congress",0,24359,9812.17,11874.16,2056.38,4.82,237.85,101.29,105.45,592.76,388.43,0,328.45,4919.85,0,1974.91,0,420.69,12891.9,7363.46,0,1.3,0,0,0,23060.86,19237.62
"529","Punjab","2008-2009","SAD(BJP)","Congress",0,24359,10227.17,13234.2,2671.02,24.06,698.42,152.2,129.98,326.59,0,0,269.21,6166.42,0,2084.01,0,429.09,14032.14,7478.6,0,0,0,0,0,24568.99,20712.79
"530","Punjab","2009-2010","SAD(BJP)","Congress",0,27743,11435.76,14183.58,2040.71,10.83,248.01,93.11,95.88,535.48,3025.22,0,313.18,7264.31,0,2144.1,0,491.53,15525.28,7973,0,0,0,0,0,27407.94,22156.58
"531","Punjab","2010-2011","SAD(BJP)","Congress",0,27743,13659.79,19879.05,2199.33,40.21,165.57,303.89,72.65,566.96,3980.84,0,374.49,9642.42,0,3050.87,0,630.15,18597.74,7729.42,0,0,0,0,0,32897.18,27608.47
"532","Punjab","2011-2012","SAD(BJP)","Congress",0,27743,15510.58,22395.31,1402.08,47.59,35.66,190.17,112.21,386.31,6010.94,0,416.97,10754.7,0,3554.31,0,710.64,16787.94,3840.46,0,0,0,0,0,33045.32,26235.78
"533","Punjab","2012-2013","SAD(BJP)","Congress",0,27743,20342.06,26646.37,1753.54,109.36,165.97,122.07,161.66,209.58,11493.4,0,505.26,12712.66,0,4058.81,0,872.85,18572.15,5404.78,0,0,0,0,0,39457.94,32051.15
"534","Punjab","2013-2014","SAD(BJP)","Congress",0,27743,20918.82,28510.66,1982.25,82.67,170.43,129.88,89.8,380.53,13467.53,0,525.02,14321.69,0,4431.47,0,981.34,20192.19,6592.88,0,0,0,0,0,41640.67,35103.54
"535","Punjab","2014-2015","SAD(BJP)","BJP",0,27743,22966.36,30273.167,2866.1626,0.0659,256.5587,92.2391,262.9726,925.7031,19268.111,0,556.9646,14897.716,0,4702.97,0,1172.75,23043.09,8749.6789,0,0,0,0,0,46613.49,39022.846
"536","Punjab","2015-2016","SAD(BJP)","BJP",0,27743,24653.9019,34699.3847,2806.5422,2.0909,178.6659,88.2825,150.7885,875.4383,18220.8325,0,567.496,6.4907,0,8008.9,0,1761.21,24713.4367,6823.992,0,0,0,0,0,50073.4869,41523.3767
"537","Punjab","2016-2017","SAD(BJP)","BJP",0,27743,25889.7058,37346.3905,4097.5143,22.4524,199.0009,134.1288,173.8097,1334.9325,28661.0401,0,655.7261,16930.8439,0,9599.73,0,2142.05,28487.933,10639.0275,0,0,0,0,0,55296.0497,47985.418
"538","Punjab","2017-2018","Congress","BJP",0,27743,26664.1426,41040.1866,2172.4139,1.3933,284.6804,67.4201,88.1469,673.4104,27917.1328,0,392.2114,9673.8501,8973.4609,9544.62,151.6,2746.76,34499.512,11969.3943,0,0,4037,0,0,62464.8542,53009.5809
"539","Punjab","2018-2019","Congress","BJP",0,27743,36208.5376,43579.4179,2242.9003,100.4732,495.3546,200.9412,143.5532,514.4066,28455.6588,94.2449,217.9346,5004.6914,13509.7504,11768.5378,2964.16,3075.85,36930.5052,18689.6665,0,0,7129,0,0,75403.7065,62269.0844
"540","Punjab","2019-2020","Congress","BJP",0,27743,34034.96812,40340.6379,17673.7739,128.4687,323.8558,133.174,191.5141,311.584,26957.0792,138.2215,197.4547,4869.0885,12751.1998,10345.8546,2935.85,2764.01,38614.3545,21234.1103,0,0,8804.5411,0,0,75859.63732,61574.7482
"541","Punjab","2020-2021","Congress","BJP",0,27743,37120.2936,40691.0448,4171.3263,93.8032,1301.1593,214.3685,316.8865,582.2024,21308.54,142.6978,183.7708,5187.913,11818.9318,10638.21,3179.01,3276.09,43253.0107,28357.1374,0,0,NA,NA,NA,86344.6155,69048.1822
"542","Punjab","2021-2022","Congress","BJP",0,27743,45538.0407,52615.65324,7745.5532,82.855,1918.9306,356.0005,2348.2946,1014.6733,0,155.8975,248.8986,6581.3119,15541.5903,15288.79,4580.49,4714.62,47239.7803,25552.6604,0,0,NA,NA,NA,96636.5104,78168.31364
"543","Punjab","2022-2023","AAP","BJP",0,27743,54608.5523,60345.0331,10441.6882,543.5,3098.19,597.271,172.4574,1359.79,20000,265,250,6000,20550,14756.86,4845.43,4450.02,49207.1183,35033.2467,0,0,NA,NA,NA,107932.075,95378.2798
"544","Punjab","2023-2024","AAP","BJP",0,27743,63208.3339,70293.0567,9621.3218,410.7309,2422.5554,345.001,171.2955,2147.14,5000,300,262,7338,23000,18457.57,5968.31,5747.33,54872.077,28559.0706,0,0,NA,NA,NA,123440.9095,98852.1273
"545","Rajasthan","1990-1991","BJP","Samajwadi Janta Party",0,44006,2328.75,1975.37,484,7.21,0.22,0.39,3.58,40.33,0,0,37.17,616.58,0,758.87,0,199.28,1139.31,1672.52,0.32,10.56,0,0,0,3479.94,3647.89
"546","Rajasthan","1991-1992","BJP","Congress",0,44006,2661.66,2445.04,1203.1,20.84,0.24,0.5,4.04,65.09,0,0,71.9,751.9,0,896.25,0,246.77,1406.78,1683.72,0.03,16.47,0,0,0,4080.23,4128.76
"547","Rajasthan","1992-1993","BJP","Congress",0,44006,3345.61,2807.7,686.75,14.33,0.23,0.49,4.28,85.04,0,0,65.58,860.5,0,1073.41,0,293.51,1639.66,2079.77,1.47,17.02,0,0,0,4996.97,4887.47
"548","Rajasthan","1993-1994","BJP","Congress",0,44006,3909.9,3104.36,764.26,10.78,0.09,0.1,4.19,118.59,0,0,69.52,988.62,0,1154.14,0,373.79,1976.06,2492.56,0.81,13.18,0,0,0,5897.61,5596.92
"549","Rajasthan","1994-1995","BJP","Congress",0,44006,4243.91,3598.85,1046.01,17.55,0.06,0.22,9.75,152.88,0,0,68.13,1116.58,0,1291.69,0,413.96,2488.03,2722.88,0.12,15.44,0,0,0,6746.48,6321.73
"550","Rajasthan","1995-1996","BJP","Congress",0,44006,4865.73,4213.82,1709.87,51.12,0.08,1.71,22.44,219.05,0,0.01,81.9,1317.76,0,1483.22,0,623.57,3447.69,3415.87,0.09,18.72,0,0,0,8331.56,7629.69
"551","Rajasthan","1996-1997","BJP","Jata Dal",0,44006,5361.57,4889.6,1606.15,47.08,0.27,186.08,5.83,173.79,0,0,97.88,1500.97,0,1765.84,0,751.26,3046.05,2670.12,-0.25,22.6,0,0,0,8425.67,7559.72
"552","Rajasthan","1997-1998","BJP","Jata Dal",0,44006,5440.16,5419.31,2461.66,57.15,0.23,181.89,12.53,223.51,0,0.01,115.17,1711.35,0,1808.73,0,750.46,3527.38,2984.91,0.02,15.11,0,0,0,8986.06,8404.22
"553","Rajasthan","1998-1999","Congress","BJP",0,56507,6988.17,5903.63,1746.84,35.93,0.02,123.48,6.29,208.62,0,0,134.25,1924.3,0,1964.28,0,804.79,4558.88,2675.65,0.02,23.33,0,0,0,11575.57,8579.28
"554","Rajasthan","1999-2000","Congress","BJP",0,56507,7728.84,6715.74,1318.31,19.5,0,105.26,1.99,115.68,0,0,144.69,2278.93,0,2184.84,0,918.79,5682.66,3073.87,0.07,18.32,0,0,0,13429.55,9789.61
"555","Rajasthan","2000-2001","Congress","BJP",0,56507,8440.3,8136.58,1362.99,17.52,0,122.19,1.05,185.47,0,10.99,176.7,2643.93,0,2836.61,0,0,6577.8,4265.2,0.02,6.25,0,0,0,15035.36,12401.78
"556","Rajasthan","2001-2002","Congress","BJP",0,56507,8753.73,8553.53,1790.61,12.63,0,177.03,8.18,149.94,0,15.56,199.8,2866.96,0,2882.36,0,0,7176.72,3599.76,0.32,17.13,0,0,0,15948.98,12153.29
"557","Rajasthan","2002-2003","Congress","BJP",0,56507,9370.17,9316.44,1985.95,14.03,0,172.15,7.96,291.38,0,17.23,208.11,3227.29,0,3063.1,0,0,7645.49,3765.42,0,13.4,0,0,0,17015.78,13081.86
"558","Rajasthan","2003-2004","Congress","BJP",0,56507,10399.57,10848.4,3131.23,19.2,616.49,226.7,30.08,141.02,9579.28,20.12,233.63,3749.98,0,3602.21,0,0,8443.63,4575.45,0,12.19,0,0,0,18848.29,15423.85
"559","Rajasthan","2004-2005","BJP","Congress",0,56507,11252.71,12720.43,3406.58,29.59,797.93,229.05,27.29,264.46,1808.96,1.85,296.76,4394.94,0,4305.61,0,0,8652.21,5043.16,0,24.88,0,0,0,19906.18,17763.59
"560","Rajasthan","2005-2006","BJP","Congress",0,56507,12677.31,15180.3,4179.33,65.64,728.49,246.72,78.41,299.88,0,0.25,348.23,5055.79,0,5300.08,0,0,8820.32,5658.89,0,13.31,0,0,0,21499.21,20839.19
"561","Rajasthan","2006-2007","BJP","Congress",0,56507,14597.45,18368.61,4623.23,67.33,849.74,275.84,41.9,281.18,59.21,0.06,448.56,6067.58,0,6760.37,0,1281.26,10348.78,7223.57,0,16.43,0,0,0,24953.79,25592.18
"562","Rajasthan","2007-2008","BJP","Congress",0,68548,18188.82,21802.33,5571.08,95.68,529.65,230.33,46.1,354.56,0,0.05,404.9,7126.37,0,8527.6,0,1816.51,10922.28,8978.29,0,15.67,0,0,0,29127.65,30780.62
"563","Rajasthan","2008-2009","BJP","Congress",0,68548,21319.59,23942.17,6044.85,24.09,666.79,181.36,31.92,302.36,0,0,462.48,8206.9,0,8998.72,0,1852.9,12949.89,9526.63,0,0,0,0,0,34295.6,33468.8
"564","Rajasthan","2009-2010","Congress","Congress",1,68548,24466.29,25672.4,5751.97,27.73,459.21,182.37,50.7,426.81,0,0.04,482.15,9436.29,0,9258.13,0,2122.38,15647.05,9712.6,0,0,0,0,0,40132.2,35385.01
"565","Rajasthan","2010-2011","Congress","Congress",1,68548,28114.84,33613.75,5095.83,36.13,532.35,232.94,134.58,553.14,0,0.02,728.35,11638.74,0,12855.62,0,2655.35,16737.5,12314.45,0,0,0,0,0,44873.35,45928.2
"566","Rajasthan","2011-2012","Congress","Congress",1,68548,34671.76,40354.1,6915.38,96.74,656.79,228.28,80.92,1083.32,0,0.06,1100.8,14371.53,0,14977.04,0,2994.48,18708.51,16656.66,0,0,0,0,0,53653.31,57010.76
"567","Rajasthan","2012-2013","Congress","Congress",1,68548,42700.96,47605.5,10434.01,213.84,978.71,468.02,121.08,1411.82,0,0.19,1360.31,16887.48,0,17102.84,0,3678.03,20495.8,19307.51,0,0,0,0,0,63461.79,66913.01
"568","Rajasthan","2013-2014","Congress","Congress",1,68548,51921.68,52150.77,13330.29,337.23,1063.32,497.4,69.56,2227.08,0,0.07,1380.79,19490.41,0,18673.07,0,4135.2,23339.22,22319.6,-0.4,-126.28,0,0,0,75509.59,74470.37
"569","Rajasthan","2014-2015","BJP","BJP",1,68548,66673.73,58489.915,15568.956,484.3247,519.8255,455.8461,193.4283,2706.3213,0,0.5453,1525.021,0,0,19816.97,0,4941.76,27868.15,32836.995,0,0,0,0,0,94541.97,91326.91
"570","Rajasthan","2015-2016","BJP","BJP",1,68548,75222.8655,70628.8504,21544.7672,575.5754,473.2889,504.4486,502.5375,3034.2241,0,0.6744,1466.0995,0,0,27915.93,0,6073.29,31016.2712,29656.2704,0,0,0,0,0,106239.2361,100285.1208
"571","Rajasthan","2016-2017","BJP","BJP",1,68548,87936.8171,77927.5196,16543.1969,515.3434,877.1733,547.1275,494.1821,2420.8738,0,0.0883,1406.8762,0,0,33555.86,0,7463.91,39203.2596,31098.4773,0,0,0,0,0,127140.1401,109025.9969
"572","Rajasthan","2017-2018","BJP","BJP",1,68548,102391.0552,87633.4234,20096.1415,657.5355,915.5923,653,784.3553,4539.3199,0,0.0017,722.8034,0,15873.5023,33291.53,520.04,9571,43450.3527,39673.7583,0,0,2653.14,0,0,145841.5179,127307.1817
"573","Rajasthan","2018-2019","BJP","BJP",1,68548,112409.0405,99232.6903,19049.9457,499.2193,1296.0916,231.5,656.1336,4161.4795,0,0.006,565.6504,12543.3162,23762.629,41028.05,10328.65,10717.66,54364.0602,38640.3299,0,0,2176,0,0,166773.185,137873.0202
"574","Rajasthan","2019-2020","Congress","BJP",0,68548,120298.7402,95294.1217,14254.6288,483.8142,694.9173,375.0385,198.299,3200.8049,1416.4,0.0023,481.1557,13511.64,21954.1742,36049.14,10229.51,9631.13,56186.2952,44819.6854,-0.239,7.0224,4439.5271,0,0,176485.1042,140113.8071
"575","Rajasthan","2020-2021","Congress","BJP",0,68548,118165.5002,95859.2128,14872.3074,631.8538,1483.6704,239.15,289.5881,3004.9282,23483.57,0.009,332.0945,15578.9136,20754.8669,35575.77,10602.62,10978.32,60143.8377,38448.6697,0,-8.2544,NA,NA,NA,178309.4074,134307.8825
"576","Rajasthan","2021-2022","Congress","BJP",0,68548,144383.6053,128838.5943,23668.0716,1961.6428,3067.9833,1000.65,559.5032,4161.8563,38542.41,0.0077,621.615,18235.6743,27501.9026,54030.61,15261.33,15877.16,65406.3673,55081.4584,0,0,NA,NA,NA,209790.0097,183920.0527
"577","Rajasthan","2022-2023","Congress","BJP",0,68548,169123.3706,147504.9575,33499.9486,3136.9976,1831.469,1000.3003,1766.5816,5505.1743,52000.0001,0.0125,660.6705,22537.2423,39500,49211.29,16158.6,14839.96,69342.3778,67472.2775,0,0,NA,NA,NA,238465.7907,214977.235
"578","Rajasthan","2023-2024","Congress","BJP",0,68548,182943.8228,175721.5741,36770.1796,4026.1533,6249.8151,1000.1006,1133.1231,5423.1832,65000.0001,0.017,878.1532,24359.1467,48946.45,61552.47,19903.17,19166.26,75939.7946,58266.4336,0,0,NA,NA,NA,258883.6782,233988.0077
"579","Sikkim","1990-1991","Sikkim Sangram Parishad","Samajwadi Janta Party",0,406,98.52,36.29,47.84,2.17,0.21,0,0.2,9.88,0,0,0,3.08,0,25.18,0,3.98,29.63,123.02,0,0.83,0,0,0,128.15,159.31
"580","Sikkim","1991-1992","Sikkim Sangram Parishad","Congress",0,406,117.62,40.93,64.33,2.75,0.21,0,0.85,13.57,0,0,0,3.28,0,29.58,0,4.09,37.47,141.51,0,0.77,0,0,0,155.09,182.44
"581","Sikkim","1992-1993","Sikkim Sangram Parishad","Congress",0,406,134.27,52.33,60.81,3.83,0.23,0,0.29,13.13,0,0,0,3.98,0,40.71,0,4.65,45.46,156.99,0,1.64,0,0,0,179.73,209.32
"582","Sikkim","1993-1994","Sikkim Sangram Parishad","Congress",0,406,134.92,56.92,64.46,11.05,0.69,0,0.54,13.27,0,0,0,5.09,0,42.62,0,6.59,53.99,168.01,0,0,0,0,0,188.91,224.93
"583","Sikkim","1994-1995","Sikkim Democratic Front","Congress",0,406,157.26,55.55,63.54,10.94,0.64,0,0.93,13.49,0,0,0,5.11,0,41.8,0,5.18,369.16,490.71,0,0,0,0,0,526.42,546.26
"584","Sikkim","1995-1996","Sikkim Democratic Front","Congress",0,406,215.34,72.38,95.99,8.34,1.16,0,0.78,23.36,0,0,0,7.39,0,51.66,0,6.56,665.85,868.83,15.26,0.68,0,0,0,881.19,941.21
"585","Sikkim","1996-1997","Sikkim Democratic Front","Jata Dal",0,406,242.85,103.25,88.81,4.12,0.76,1.16,0.05,21.64,0,0,0,8.22,0,81.55,0,8.21,876.01,1054.34,0,0,0,0,0,1118.86,1157.59
"586","Sikkim","1997-1998","Sikkim Democratic Front","Jata Dal",0,541,271.29,116.4,100.64,2.84,0.85,0.86,0.3,29.36,0,0,0,12.71,0,88.97,0,9.06,986.81,1183.07,0,0,0,0,0,1258.1,1299.47
